source,unit_id,year,volume,issue,doi,openalex_id,title,authors,type,oa_status,oa_url,pdf_url,landing_page_url
Genome Biology,genome_biology_v12_i3,2011,12,3,10.1186/gb-2011-12-3-r23,https://openalex.org/W2120337267,"Support for multiple classes of local expression clusters in Drosophila melanogaster, but no evidence for gene order conservation",Claudia Weber; Laurence D. Hurst,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-3-r23,https://link.springer.com/content/pdf/10.1186/gb-2011-12-3-r23.pdf,https://doi.org/10.1186/gb-2011-12-3-r23
Genome Biology,genome_biology_v12_i3,2011,12,3,10.1186/gb-2011-12-3-r31,https://openalex.org/W2073823716,A vertebrate case study of the quality of assemblies derived from next-generation sequences,Ye Liang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-3-r31,https://link.springer.com/content/pdf/10.1186/gb-2011-12-3-r31.pdf,https://doi.org/10.1186/gb-2011-12-3-r31
Genome Biology,genome_biology_v12_i3,2011,12,3,10.1186/gb-2011-12-3-r27,https://openalex.org/W2073921201,A genome-wide view of mutation rate co-variation using multivariate analyses,Guruprasad Ananda; Francesca Chiaromonte; Kateryna D. Makova,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-3-r27,https://link.springer.com/content/pdf/10.1186/gb-2011-12-3-r27.pdf,https://doi.org/10.1186/gb-2011-12-3-r27
Genome Biology,genome_biology_v12_i3,2011,12,3,10.1186/gb-2011-12-3-r21,https://openalex.org/W2169596576,"hzAnalyzer: detection, quantification, and visualization of contiguous homozygosity in high-density genotyping datasets",Todd A. Johnson; Yoshihito Niimura; Hiroshi Tanaka; Yusuke Nakamura; Tatsuhiko Tsunoda,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-3-r21,https://link.springer.com/content/pdf/10.1186/gb-2011-12-3-r21.pdf,https://doi.org/10.1186/gb-2011-12-3-r21
Genome Biology,genome_biology_v12_i4,2011,12,4,10.1186/gb-2011-12-4-r41,https://openalex.org/W2157852151,GISTIC2.0 facilitates sensitive and confident localization of the targets of focal somatic copy-number alteration in human cancers,Craig H. Mermel; Steven E. Schumacher; Barbara Hill; Matthew L Meyerson; Rameen Beroukhim; Gad Getz,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-4-r41,https://link.springer.com/content/pdf/10.1186/gb-2011-12-4-r41.pdf,https://doi.org/10.1186/gb-2011-12-4-r41
Genome Biology,genome_biology_v12_i4,2011,12,4,10.1186/gb-2011-12-4-r40,https://openalex.org/W2099259718,Comparative genome sequence analysis underscores mycoparasitism as the ancestral life style of Trichoderma,Christian P. Kubicek et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-4-r40,https://link.springer.com/content/pdf/10.1186/gb-2011-12-4-r40.pdf,https://doi.org/10.1186/gb-2011-12-4-r40
Genome Biology,genome_biology_v12_i4,2011,12,4,10.1186/gb-2011-12-4-r34,https://openalex.org/W2155718935,"The role of chromatin accessibility in directing the widespread, overlapping patterns of Drosophila transcription factor binding",Xiao-Yong Li; Sean Thomas; Peter J. Sabo; Michael B. Eisen; J Stamatoyannopoulos; Mark D. Biggin,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-4-r34,https://link.springer.com/content/pdf/10.1186/gb-2011-12-4-r34.pdf,https://doi.org/10.1186/gb-2011-12-4-r34
Genome Biology,genome_biology_v12_i4,2011,12,4,10.1186/gb-2011-12-4-r33,https://openalex.org/W2162928486,High recombination rates and hotspots in a Plasmodium falciparum genetic cross,Hongying Jiang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-4-r33,https://link.springer.com/content/pdf/10.1186/gb-2011-12-4-r33.pdf,https://doi.org/10.1186/gb-2011-12-4-r33
Genome Biology,genome_biology_v12_i4,2011,12,4,10.1186/gb-2011-12-4-r39,https://openalex.org/W2096536093,A quantitative literature-curated gold standard for kinase-substrate pairs,Sara Sharifpoor et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-4-r39,https://link.springer.com/content/pdf/10.1186/gb-2011-12-4-r39.pdf,https://doi.org/10.1186/gb-2011-12-4-r39
Genome Biology,genome_biology_v12_i4,2011,12,4,10.1186/gb-2011-12-4-r38,https://openalex.org/W2120932946,Discovery of permuted and recently split transfer RNAs in Archaea,Patricia P. Chan; Aaron E. Cozen; Todd M. Lowe,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-4-r38,https://link.springer.com/content/pdf/10.1186/gb-2011-12-4-r38.pdf,https://doi.org/10.1186/gb-2011-12-4-r38
Genome Biology,genome_biology_v12_i4,2011,12,4,10.1186/gb-2011-12-4-r35,https://openalex.org/W2143861412,An optimized microarray platform for assaying genomic variation in Plasmodium falciparum field populations,John C. Tan et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-4-r35,https://link.springer.com/content/pdf/10.1186/gb-2011-12-4-r35.pdf,https://doi.org/10.1186/gb-2011-12-4-r35
Genome Biology,genome_biology_v12_i4,2011,12,4,10.1186/gb-2011-12-4-r37,https://openalex.org/W1974650443,"Characterization of DXZ4 conservation in primates implies important functional roles for CTCF binding, array expression and tandem repeat organization on the X chromosome",Christine R McLaughlin; Brian P. Chadwick,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-4-r37,https://link.springer.com/content/pdf/10.1186/gb-2011-12-4-r37.pdf,https://doi.org/10.1186/gb-2011-12-4-r37
Genome Biology,genome_biology_v12_i4,2011,12,4,10.1186/gb-2011-12-4-r36,https://openalex.org/W2164936754,Genome-wide survey of post-meiotic segregation during yeast recombination,Eugenio Mancera; Richard Bourgon; Wolfgang Huber; Lars M. Steinmetz,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-4-r36,https://link.springer.com/content/pdf/10.1186/gb-2011-12-4-r36.pdf,https://doi.org/10.1186/gb-2011-12-4-r36
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r50,https://openalex.org/W2126218947,Moving pictures of the human microbiome,J. Gregory Caporaso et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-5-r50,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r50.pdf,https://doi.org/10.1186/gb-2011-12-5-r50
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r44,https://openalex.org/W2153137490,EMIRGE: reconstruction of full-length ribosomal genes from microbial community short read sequencing data,Christopher S. Miller; Brett J. Baker; Brian C. Thomas; Steven W. Singer; Jillian F. Banfield,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-5-r44,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r44.pdf,https://doi.org/10.1186/gb-2011-12-5-r44
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r43,https://openalex.org/W2169269276,Dynamic reprogramming of chromatin accessibility during Drosophilaembryo development,Sean Thomas et al.,article,gold,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r43.pdf,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r43.pdf,https://doi.org/10.1186/gb-2011-12-5-r43
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r45,https://openalex.org/W2144272188,A novel mode of chromosomal evolution peculiar to filamentous Ascomycete fungi,James K. Hane; Thierry T. Rouxel; Barbara J. Howlett; G.H.J. Kema; Stephen B. Goodwin; Richard P. Oliver,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-5-r45,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r45.pdf,https://doi.org/10.1186/gb-2011-12-5-r45
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r47,https://openalex.org/W2016170819,A high resolution map of a cyanobacterial transcriptome,Vikram Vijayan; Isha H. Jain; Erin K. O’Shea,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-5-r47,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r47.pdf,https://doi.org/10.1186/gb-2011-12-5-r47
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r52,https://openalex.org/W2166879144,Refinement of primate copy number variationhotspots identifies candidate genomic regions evolving under positive selection,Ömer Gökçümen et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-5-r52,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r52.pdf,https://doi.org/10.1186/gb-2011-12-5-r52
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r51,https://openalex.org/W2106378427,Complete Columbian mammoth mitogenome suggests interbreeding with woolly mammoths,Jacob Enk et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-5-r51,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r51.pdf,https://doi.org/10.1186/gb-2011-12-5-r51
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r49,https://openalex.org/W2129014750,Path finding methods accounting for stoichiometry in metabolic networks,Jon Pey; Joaquín M. Prada; J. E. Beasley; Francisco J. Planes,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-5-r49,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r49.pdf,https://doi.org/10.1186/gb-2011-12-5-r49
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r48,https://openalex.org/W2122698216,A physical map for the Amborella trichopodagenome sheds light on the evolution of angiosperm genome structure,Andrea Zuccolo et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-5-r48,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r48.pdf,https://doi.org/10.1186/gb-2011-12-5-r48
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r46,https://openalex.org/W2102457081,Copy number polymorphisms and anticancer pharmacogenomics,Eric R. Gamazon; R. Stephanie Huang; M. Eileen Dolan; Nancy J. Cox,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-5-r46,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r46.pdf,https://doi.org/10.1186/gb-2011-12-5-r46
Genome Biology,genome_biology_v12_i5,2011,12,5,10.1186/gb-2011-12-5-r42,https://openalex.org/W2142911525,Modulated contact frequencies at gene-rich loci support a statistical helix model for mammalian chromatin organization,Franck Court et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-5-r42,https://link.springer.com/content/pdf/10.1186/gb-2011-12-5-r42.pdf,https://doi.org/10.1186/gb-2011-12-5-r42
Genome Biology,genome_biology_v12_i6,2011,12,6,10.1186/gb-2011-12-6-r60,https://openalex.org/W2133856765,Metagenomic biomarker discovery and explanation,Nicola Segata et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-6-r60,https://link.springer.com/content/pdf/10.1186/gb-2011-12-6-r60.pdf,https://doi.org/10.1186/gb-2011-12-6-r60
Genome Biology,genome_biology_v12_i6,2011,12,6,10.1186/gb-2011-12-6-r54,https://openalex.org/W2101780023,5-Hydroxymethylcytosine is associated with enhancers and gene bodies in human embryonic stem cells,Hume Stroud; Suhua Feng; Shannon Morey Kinney; Sriharsa Pradhan; Steven E. Jacobsen,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-6-r54,https://link.springer.com/content/pdf/10.1186/gb-2011-12-6-r54.pdf,https://doi.org/10.1186/gb-2011-12-6-r54
Genome Biology,genome_biology_v12_i6,2011,12,6,10.1186/gb-2011-12-6-r53,https://openalex.org/W2148141433,Deep sequencing on genome-wide scale reveals the unique composition and expression patterns of microRNAs in developing pollen of Oryza sativa,Li Qin Wei; Long Yan; Tai Wang,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-6-r53,https://link.springer.com/content/pdf/10.1186/gb-2011-12-6-r53.pdf,https://doi.org/10.1186/gb-2011-12-6-r53
Genome Biology,genome_biology_v12_i6,2011,12,6,10.1186/gb-2011-12-6-r56,https://openalex.org/W2064792211,A global transcriptional analysis of Plasmodium falciparum malaria reveals a novel family of telomere-associated lncRNAs,Kate M Broadbent et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-6-r56,https://link.springer.com/content/pdf/10.1186/gb-2011-12-6-r56.pdf,https://doi.org/10.1186/gb-2011-12-6-r56
Genome Biology,genome_biology_v12_i6,2011,12,6,10.1186/gb-2011-12-6-r57,https://openalex.org/W2168693035,BioGraph: unsupervised biomedical knowledge discovery via automated hypothesis generation,Anthony Liekens; Jeroen De Knijf; Walter Daelemans; Bart Goethals; Peter De Rijk; Jurgen Del‐Favero,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/gb-2011-12-6-r57,https://link.springer.com/content/pdf/10.1186/gb-2011-12-6-r57.pdf,https://doi.org/10.1186/gb-2011-12-6-r57
Genome Biology,genome_biology_v12_i6,2011,12,6,10.1186/gb-2011-12-6-r59,https://openalex.org/W2139988285,Dynamics of mitochondrial heteroplasmy in three families investigated via a repeatable re-sequencing study,Hiroki Goto et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-6-r59,https://link.springer.com/content/pdf/10.1186/gb-2011-12-6-r59.pdf,https://doi.org/10.1186/gb-2011-12-6-r59
Genome Biology,genome_biology_v12_i6,2011,12,6,10.1186/gb-2011-12-6-r58,https://openalex.org/W2083073981,"Substitution rate variation at human CpG sites correlates with non-CpG divergence, methylation level and GC content",Carina F. Mugal; Hans Ellegren,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/gb-2011-12-6-r58,https://link.springer.com/content/pdf/10.1186/gb-2011-12-6-r58.pdf,https://doi.org/10.1186/gb-2011-12-6-r58
Genome Biology,genome_biology_v12_i6,2011,12,6,10.1186/gb-2011-12-6-r61,https://openalex.org/W2101630824,Large-scale analysis of chromosomal aberrations in cancer karyotypes reveals two distinct paths to aneuploidy,Michal Ozery-Flato; Chaim Linhart; Luba Trakhtenbrot; Shai Izraeli; Ron Shamir,article,gold,https://link.springer.com/content/pdf/10.1186/gb-2011-12-6-r61.pdf,https://link.springer.com/content/pdf/10.1186/gb-2011-12-6-r61.pdf,https://doi.org/10.1186/gb-2011-12-6-r61
Genome Biology,genome_biology_v12_i6,2011,12,6,10.1186/gb-2011-12-6-r55,https://openalex.org/W2165002114,Sniper: improved SNP discovery by multiply mapping deep sequenced reads,Daniel F. Simola; Junhyong Kim,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-6-r55,https://link.springer.com/content/pdf/10.1186/gb-2011-12-6-r55.pdf,https://doi.org/10.1186/gb-2011-12-6-r55
Genome Biology,genome_biology_v12_i7,2011,12,7,10.1186/gb-2011-12-7-r64,https://openalex.org/W2139204931,Small RNA sequencing reveals miR-642a-3p as a novel adipocyte-specific microRNA and miR-30 as a key regulator of human adipogenesis,Laure‐Emmanuelle Zaragosi et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-7-r64,https://link.springer.com/content/pdf/10.1186/gb-2011-12-7-r64.pdf,https://doi.org/10.1186/gb-2011-12-7-r64
Genome Biology,genome_biology_v12_i7,2011,12,7,10.1186/gb-2011-12-7-r68,https://openalex.org/W2134638008,Targeted enrichment beyond the consensus coding DNA sequence exome reveals exons with higher variant densities,Matthew N. Bainbridge et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-7-r68,https://link.springer.com/content/pdf/10.1186/gb-2011-12-7-r68.pdf,https://doi.org/10.1186/gb-2011-12-7-r68
Genome Biology,genome_biology_v12_i7,2011,12,7,10.1186/gb-2011-12-7-r67,https://openalex.org/W2095855903,"ZINBA integrates local covariates with DNA-seq data to identify broad and narrow regions of enrichment, even within amplified genomic regions",Naim U. Rashid; Paul G. Giresi; Joseph G. Ibrahim; Wei Sun; Jason D. Lieb,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-7-r67,https://link.springer.com/content/pdf/10.1186/gb-2011-12-7-r67.pdf,https://doi.org/10.1186/gb-2011-12-7-r67
Genome Biology,genome_biology_v12_i7,2011,12,7,10.1186/gb-2011-12-7-r70,https://openalex.org/W2166096831,Extensive characterization of NF-κB binding uncovers non-canonical motifs and advances the interpretation of genetic functional traits,Daniel Wong et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-7-r70,https://link.springer.com/content/pdf/10.1186/gb-2011-12-7-r70.pdf,https://doi.org/10.1186/gb-2011-12-7-r70
Genome Biology,genome_biology_v12_i7,2011,12,7,10.1186/gb-2011-12-7-r66,https://openalex.org/W2153541183,The minimal kinome of Giardia lamblia illuminates early kinase evolution and unique parasite biology,Gerard Manning et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-7-r66,https://link.springer.com/content/pdf/10.1186/gb-2011-12-7-r66.pdf,https://doi.org/10.1186/gb-2011-12-7-r66
Genome Biology,genome_biology_v12_i7,2011,12,7,10.1186/gb-2011-12-7-r62,https://openalex.org/W2132518397,A comparative analysis of DNA methylation across human embryonic stem cell lines,Pao‐Yang Chen; Suhua Feng; Jong Wha J. Joo; Steve Jacobsen; Matteo Pellegrini,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-7-r62,https://link.springer.com/content/pdf/10.1186/gb-2011-12-7-r62.pdf,https://doi.org/10.1186/gb-2011-12-7-r62
Genome Biology,genome_biology_v12_i7,2011,12,7,10.1186/gb-2011-12-7-r65,https://openalex.org/W2131353744,Proteome-wide evidence for enhanced positive Darwinian selection within intrinsically disordered regions in proteins,Johan Nilsson; Mats Grahn; Anthony P. H. Wright,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-7-r65,https://link.springer.com/content/pdf/10.1186/gb-2011-12-7-r65.pdf,https://doi.org/10.1186/gb-2011-12-7-r65
Genome Biology,genome_biology_v12_i7,2011,12,7,10.1186/gb-2011-12-7-r69,https://openalex.org/W2162816478,ExpressionPlot: a web-based framework for analysis of RNA-Seq and microarray gene expression data,Brad A. Friedman; Tom Maniatis,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-7-r69,https://link.springer.com/content/pdf/10.1186/gb-2011-12-7-r69.pdf,https://doi.org/10.1186/gb-2011-12-7-r69
Genome Biology,genome_biology_v12_i7,2011,12,7,10.1186/gb-2011-12-7-r63,https://openalex.org/W2104371787,Genome sequence and global sequence variation map with 5.5 million SNPs in Chinese rhesus macaque,Xiaodong Fang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-7-r63,https://link.springer.com/content/pdf/10.1186/gb-2011-12-7-r63.pdf,https://doi.org/10.1186/gb-2011-12-7-r63
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r72,https://openalex.org/W2139399606,TopHat-Fusion: an algorithm for discovery of novel fusion transcripts,Daehwan Kim; Steven L. Salzberg,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r72,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r72.pdf,https://doi.org/10.1186/gb-2011-12-8-r72
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r83,https://openalex.org/W2125362831,Cistrome: an integrative platform for transcriptional regulation studies,Tao Liu et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r83,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r83.pdf,https://doi.org/10.1186/gb-2011-12-8-r83
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r79,https://openalex.org/W2129216514,PARalyzer: definition of RNA binding sites from PAR-CLIP short-read sequence data,David L. Corcoran et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r79,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r79.pdf,https://doi.org/10.1186/gb-2011-12-8-r79
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r81,https://openalex.org/W2127469308,"Genome sequence of an Australian kangaroo, Macropus eugenii, provides insight into the evolution of mammalian reproduction and development",Marilyn B. Renfree et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r81,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r81.pdf,https://doi.org/10.1186/gb-2011-12-8-r81
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r78,https://openalex.org/W2125197632,A phospho-proteomic screen identifies substrates of the checkpoint kinase Chk1,Melanie Blasius; Josep V. Forment; Neha Thakkar; Sebastian Wagner; Chunaram Choudhary; Stephen P. Jackson,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r78,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r78.pdf,https://doi.org/10.1186/gb-2011-12-8-r78
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r73,https://openalex.org/W2125707752,Hybrid selection for sequencing pathogen genomes from clinical samples,Alexandre Melnikov et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r73,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r73.pdf,https://doi.org/10.1186/gb-2011-12-8-r73
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r76,https://openalex.org/W2094621772,The head-regeneration transcriptome of the planarian Schmidtea mediterranea,Thomas Sandmann; Matthias Christian Vogg; Suthira Owlarn; Michael Boutros; Kerstin Bartscherer,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r76,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r76.pdf,https://doi.org/10.1186/gb-2011-12-8-r76
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r75,https://openalex.org/W2122455932,The contrasting roles of PPARδ and PPARγ in regulating the metabolic switch between oxidation and storage of fats in white adipose tissue,Lee D. Roberts; Andrew J. Murray; David A. Menassa; Tom Ashmore; Andrew W. Nicholls; Julian L. Griffin,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r75,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r75.pdf,https://doi.org/10.1186/gb-2011-12-8-r75
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r71,https://openalex.org/W2171231192,Single cell transcriptomics of neighboring hyphae of Aspergillus niger,Charissa de Bekker; Oskar Bruning; Martijs J. Jonker; Timo M. Breit; Han A. B. Wösten,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r71,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r71.pdf,https://doi.org/10.1186/gb-2011-12-8-r71
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r77,https://openalex.org/W2012238149,Integrated miRNA and mRNA expression profiling of mouse mammary tumor models identifies miRNA signatures associated with mammary tumor lineage,Min Zhu et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r77,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r77.pdf,https://doi.org/10.1186/gb-2011-12-8-r77
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r74,https://openalex.org/W2152971105,Farnesyltransferase inhibitor treatment restores chromosome territory positions and active chromosome dynamics in Hutchinson-Gilford progeria syndrome cells,Ishita Mehta; Christopher H. Eskiw; Halime D Arican; Ian R. Kill; Joanna M. Bridger,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r74,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r74.pdf,https://doi.org/10.1186/gb-2011-12-8-r74
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r82,https://openalex.org/W2161867242,"Differential patterns of intronic and exonic DNA regions with respect to RNA polymerase II occupancy, nucleosome density and H3K36me3 marking in fission yeast",Brian T. Wilhelm; Samuel Marguerat; Sofia Aligianni; Sandra Codlin; Stephen Watt; Jürg Bähler,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r82,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r82.pdf,https://doi.org/10.1186/gb-2011-12-8-r82
Genome Biology,genome_biology_v12_i8,2011,12,8,10.1186/gb-2011-12-8-r80,https://openalex.org/W2136561609,Single-cell copy number variation detection,Jiqiu Cheng; Evelyne Vanneste; Peter Könings; Thierry Voet; Joris Vermeesch; Yves Moreau,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-8-r80,https://link.springer.com/content/pdf/10.1186/gb-2011-12-8-r80.pdf,https://doi.org/10.1186/gb-2011-12-8-r80
Genome Biology,genome_biology_v12_i9,2011,12,9,10.1186/gb-2011-12-9-r94,https://openalex.org/W2167703924,Comparison of solution-based exome capture methods for next generation sequencing,Anna-Maija Sulonen et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-9-r94,https://link.springer.com/content/pdf/10.1186/gb-2011-12-9-r94.pdf,https://doi.org/10.1186/gb-2011-12-9-r94
Genome Biology,genome_biology_v12_i9,2011,12,9,10.1186/gb-2011-12-9-r89,https://openalex.org/W2124892679,Targeted genomic capture and massively parallel sequencing to identify genes for hereditary hearing loss in middle eastern families,Zippora Brownstein et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-9-r89,https://link.springer.com/content/pdf/10.1186/gb-2011-12-9-r89.pdf,https://doi.org/10.1186/gb-2011-12-9-r89
Genome Biology,genome_biology_v12_i9,2011,12,9,10.1186/gb-2011-12-9-r84,https://openalex.org/W2109389832,The functional spectrum of low-frequency coding variation,Gábor Marth et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-9-r84,https://link.springer.com/content/pdf/10.1186/gb-2011-12-9-r84.pdf,https://doi.org/10.1186/gb-2011-12-9-r84
Genome Biology,genome_biology_v12_i9,2011,12,9,10.1186/gb-2011-12-9-r95,https://openalex.org/W2140247415,Comprehensive comparison of three commercial human whole-exome capture platforms,Asan et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-9-r95,https://link.springer.com/content/pdf/10.1186/gb-2011-12-9-r95.pdf,https://doi.org/10.1186/gb-2011-12-9-r95
Genome Biology,genome_biology_v12_i9,2011,12,9,10.1186/gb-2011-12-9-r97,https://openalex.org/W2106924416,A comparative analysis of exome capture,Jennifer Parla; Ivan Iossifov; Ian Grabill; Mona S. Spector; Melissa Kramer; W. Richard McCombie,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2011-12-9-r97,https://link.springer.com/content/pdf/10.1186/gb-2011-12-9-r97.pdf,https://doi.org/10.1186/gb-2011-12-9-r97
