paper_id,source_type,source_url,access_status,download_status,local_path,checked_date,notes
P0102,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-013-2625-1.pdf?error=cookies_not_supported&code=932ef584-38c8-4db0-bd31-1fc80f79c79e,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0102.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0102.txt; pages=18; text_chars=67432; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0103,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-012-2173-0.pdf?error=cookies_not_supported&code=a32c4b09-557a-4c43-82c9-eded22f604bc,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0103.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0103.txt; pages=24; text_chars=121628; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0104,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-007-0506-1.pdf?error=cookies_not_supported&code=deaa3a3d-0e83-4c1e-aeea-f110dbf7c817,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0104.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0104.txt; pages=35; text_chars=104571; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0105,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-008-0715-2.pdf?error=cookies_not_supported&code=cfd781c9-8598-426c-b4a3-139b5a343460,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0105.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0105.txt; pages=170; text_chars=772841; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0106,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-014-2717-6.pdf?error=cookies_not_supported&code=b8a1ad71-8a5b-4e11-8a9d-85d97ffc6adc,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0106.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0106.txt; pages=19; text_chars=90315; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0107,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-014-3094-x.pdf?error=cookies_not_supported&code=3eaccdf8-d194-4935-b735-e818a08b2158,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0107.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0107.txt; pages=27; text_chars=93855; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0108,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-011-1849-1.pdf?error=cookies_not_supported&code=8538488c-867b-4bd9-a122-0a352a8272d2,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0108.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0108.txt; pages=61; text_chars=239865; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0109,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-009-0980-8.pdf?error=cookies_not_supported&code=c246cd97-9ac7-43eb-abb4-9db05c8b305f,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0109.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0109.txt; pages=5; text_chars=17578; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0110,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-009-1081-4.pdf?error=cookies_not_supported&code=bf61e4bb-a3a4-4474-8f55-c4e35282f397,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0110.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0110.txt; pages=4; text_chars=14341; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0111,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-013-2313-1.pdf?error=cookies_not_supported&code=eba4e65f-b172-4d3e-81fa-d495b2c48fe4,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0111.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0111.txt; pages=10; text_chars=37750; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0112,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-014-2916-1.pdf?error=cookies_not_supported&code=555c3f15-697c-4f91-8f45-269db59470f4,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0112.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0112.txt; pages=59; text_chars=262648; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0113,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-012-2001-6.pdf?error=cookies_not_supported&code=7bbbc08c-d0e5-4746-89a3-0cd2f40bd227,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0113.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0113.txt; pages=30; text_chars=138758; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0114,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-013-2311-3.pdf?error=cookies_not_supported&code=c096e05e-500a-4b12-8bda-a1a8284accc0,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0114.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0114.txt; pages=26; text_chars=95375; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0115,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-008-0830-0.pdf?error=cookies_not_supported&code=74681a37-9e44-425c-8017-b35557694e0b,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0115.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0115.txt; pages=32; text_chars=159140; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0116,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-007-0384-6.pdf?error=cookies_not_supported&code=3cb94f8c-f1c8-4447-927f-8da28b85e35f,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0116.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0116.txt; pages=17; text_chars=40083; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0131,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2010.00014/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0131.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0131.txt; pages=13; text_chars=68118; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0132,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2010.00155/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0132.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0132.txt; pages=25; text_chars=120639; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0133,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2010.00158/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0133.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0133.txt; pages=18; text_chars=67491; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0134,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2013.00011/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0134.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0134.txt; pages=12; text_chars=65110; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0135,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2013.00101/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0135.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0135.txt; pages=6; text_chars=32072; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0136,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/neuro.10.004.2007/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0136.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0136.txt; pages=9; text_chars=44892; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0137,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2012.00037/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0137.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0137.txt; pages=7; text_chars=33528; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0138,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2014.00167/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0138.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0138.txt; pages=10; text_chars=57634; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0139,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2010.00132/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0139.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0139.txt; pages=12; text_chars=69414; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0140,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2013.00016/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0140.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0140.txt; pages=14; text_chars=65515; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0141,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2010.00135/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0141.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0141.txt; pages=10; text_chars=48629; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0142,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/neuro.10.002.2007/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0142.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0142.txt; pages=12; text_chars=69024; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0143,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2011.00005/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0143.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0143.txt; pages=13; text_chars=87274; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0144,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2012.00043/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0144.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0144.txt; pages=9; text_chars=40331; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0145,publisher_or_repository_pdf,https://in2p3.hal.science/in2p3-00005279v1/file/democrite-00005279.pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0145.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0145.txt; pages=51; text_chars=146942; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0146,publisher_or_repository_pdf,https://cds.cern.ch/record/249626/files/CM-P00063052.pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0146.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0146.txt; pages=61; text_chars=1146; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0147,publisher_or_repository_pdf,https://cds.cern.ch/record/260433/files/P00021405.pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0147.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0147.txt; pages=16; text_chars=22113; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0148,publisher_or_repository_pdf,https://iris.unimore.it/bitstream/11380/449602/1/eScholarship%20UC%20item%201fh8r6t1.pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0148.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0148.txt; pages=10; text_chars=30194; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0149,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1007/BF01549708.pdf?error=cookies_not_supported&code=33a2ffcc-bce7-4ad4-842d-92f0226fa5d4,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0149.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0149.txt; pages=1; text_chars=1532; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0150,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1007/BF01620732.pdf?error=cookies_not_supported&code=e534908c-a0ff-4676-bded-d1c78c6c3659,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0150.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0150.txt; pages=1; text_chars=1293; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0151,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1007/BF01562348.pdf?error=cookies_not_supported&code=a3b99c2c-5ff6-4b09-b8da-280c4d3c0d59,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0151.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0151.txt; pages=1; text_chars=1924; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0152,publisher_or_repository_pdf,https://www.research.unipd.it/bitstream/11577/2525115/1/Eur%20Phys%20J%20C%2010%20%281999%29%20605-627%20-%20Measurement%20of%20charged%20particle%20production%20from%20450%20GeVc%20protons%20on%20Be%20-%20SPY%20collaboration.pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0152.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0152.txt; pages=23; text_chars=95094; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0153,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1007/BF01571299.pdf?error=cookies_not_supported&code=a868acfa-52c8-49fb-9e58-6e28ade53b4f,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0153.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0153.txt; pages=1; text_chars=1663; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0154,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1007/BF01578679.pdf?error=cookies_not_supported&code=a882b496-2d86-45ec-adbf-a45b11a91104,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0154.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0154.txt; pages=2; text_chars=3756; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0155,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1007/BF01496607.pdf?error=cookies_not_supported&code=43a3b994-acbf-4d9f-b5d6-f86d8206014a,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0155.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0155.txt; pages=2; text_chars=4268; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0156,publisher_or_repository_pdf,https://iris.unimore.it/bitstream/11380/449606/1/qt6p1853jb.pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0156.pdf,2026-06-20,round_20260620_random_base_100_new; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0156.txt; pages=6; text_chars=20154; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0157,publisher_or_repository_pdf,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.0020108&type=printable,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0157.pdf,2026-06-20,round_20260620_random_base_100_new; source=PLOS Computational Biology; inventory=plos_computational_biology_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_biology/P0157.txt; pages=9; text_chars=48390; source_blocked_design=true; source_block=PLOS Computational Biology; source_block_order=1
P0158,publisher_or_repository_pdf,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1000582&type=printable,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0158.pdf,2026-06-20,round_20260620_random_base_100_new; source=PLOS Computational Biology; inventory=plos_computational_biology_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_biology/P0158.txt; pages=8; text_chars=28058; source_blocked_design=true; source_block=PLOS Computational Biology; source_block_order=1
P0159,publisher_or_repository_pdf,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1001130&type=printable,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0159.pdf,2026-06-20,round_20260620_random_base_100_new; source=PLOS Computational Biology; inventory=plos_computational_biology_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_biology/P0159.txt; pages=15; text_chars=70257; source_blocked_design=true; source_block=PLOS Computational Biology; source_block_order=1
P0160,publisher_or_repository_pdf,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.0020024&type=printable,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0160.pdf,2026-06-20,round_20260620_random_base_100_new; source=PLOS Computational Biology; inventory=plos_computational_biology_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_biology/P0160.txt; pages=6; text_chars=39573; source_blocked_design=true; source_block=PLOS Computational Biology; source_block_order=1
P0161,publisher_or_repository_pdf,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1003921&type=printable,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0161.pdf,2026-06-20,round_20260620_random_base_100_new; source=PLOS Computational Biology; inventory=plos_computational_biology_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_biology/P0161.txt; pages=10; text_chars=52334; source_blocked_design=true; source_block=PLOS Computational Biology; source_block_order=1
P0162,publisher_or_repository_pdf,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1003538&type=printable,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_biology/P0162.pdf,2026-06-20,round_20260620_random_base_100_new; source=PLOS Computational Biology; inventory=plos_computational_biology_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_biology/P0162.txt; pages=9; text_chars=55227; source_blocked_design=true; source_block=PLOS Computational Biology; source_block_order=1
P0164,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/neuro.10.022.2009/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0164.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0164.txt; pages=15; text_chars=83923; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0165,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/neuro.10.029.2009/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0165.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0165.txt; pages=17; text_chars=84001; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0166,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2010.00130/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0166.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0166.txt; pages=16; text_chars=89682; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0167,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2012.00103/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0167.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0167.txt; pages=21; text_chars=93789; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0168,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/neuro.10.003.2009/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0168.pdf,2026-06-20,round_20260620_random_base_100_new; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0168.txt; pages=16; text_chars=85714; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
